Time course #	timecourse1									timecourse2									timecourse3								
YDL030W																			1				0.323619798	0.341413046	0.198778307		0.424803241
YDL043C	1	0.94754125	0.777226579				0.59787674		0.630542031										1	0.65952033		0.564543439	0.521992585		0.271537186	0.202711825	
YHL034C	1	0.633757144	0.614899474	0.548678662	0.54709451	0.357950472	0.122062814	0.058280349	0.03691484	1	0.998254485	0.490527659	0.702986152	0.32636656	0.417331698	0.142684545	0.100665871	0.161080406	1	0.728835316	0.480412114	0.469201992	0.381899448	0.280412114	0.070439269	0.037070373	0.084138059
YHR089C	1	0.56357447	0.407084831		0.150743747	0.083432189	0.112485695	0.190315202	0.180017082	1	0.524210423				0.044543332		0.063401205		1	0.795598606	0.187431884	0.145527647	0.073848697	0.152291779	0.196584453	0.08365294	
YDR432W	1	0.674743951	0.836063099	0.697107425	0.724799406	0.266961116	0.334430865	0.312811448	0.152911459	1	0.713033755	0.510431803	0.700065684	0.556229995	0.643605599	0.332799812	0.378214311	0.356596045	1			0.579528704	0.481016698	0.683019442	0.253639917	0.332028471	0.446930173
YGR159C	1	0.616588344	0.61219	0.340520851	0.462404941	0.257000661	0.194302007		0.10387272	1	0.481168952	0.087044029	0.048803442	0.089055572	0.094164293	0.100618776	0.096638147	0.27037308	1	0.645910495	0.28772369	0.294674897	0.273744704	0.117372944	0.101228506	0.093092495	0.255010201
YLL008W										1	0.839711989	0.377649214	0.346240416						1	0.564171161	0.202347692	0.211426014	0.117798434	0.168685741	0.083057631	0.06329168	
YOR048C	1	0.480160295	0.480160295	0.391510836		0.306226434	0.295984055		0.063287344	1	0.876350422	0.400154156	0.369472535	0.315910257	0.225282859	0.118759045	0.132306174		1	0.758169696	0.378162655	0.379053384	0.281958837	0.111245729	0.03335159	0.018012419	0.13057182
YCR018C	1		0.930874522		0.898067584		0.917615152	0.577297276	0.692624521	1	0.667179336		1.015234213			0.539167626	0.935667972		1	0.773968839		0.733686534		0.648631944	0.762259486	0.395304583	
YMR239C																			1	0.575299942	0.301794822	0.321930068	0.266493761	0.102729781	0.0119612		
YHR065C	1	0.683330936	0.378384929	0.733865981	0.324133908	0.44975032	0.242619422	0.129739159	0.263604336	1	0.770552961	0.430103298				0.585288543	0.532287995		1	0.74050253	0.497355821	0.553776027	0.441218769	0.460350978	0.292911729	0.226748945	
YLR223C	1	0.956781494	0.519988481	0.706258114	0.312318973	0.263959044	0.278607225		0.248497466	1	0.85249199	0.661734114	0.390458037	0.483871029	0.504500244		0.55248146		1	0.63587		0.36521		0.273724431	0.118659086	0.105201939	
YDR478W	1	0.431128826	0.600257741	0.574500444	0.337508794		0.309223247		0.068156278	1	1.063895294	0.885022007	0.515319675		0.332417385				1	0.757924481		0.530012306		0.319614235	0.184891681	0.134355679	
YMR302C	1	0.755227766	0.413733334		0.451984393		0.333408826	0.424704299	0.291163547	1	0.847147241	0.5219536	0.407737252	0.57830157	0.525474251	0.322460213	0.300777824		1	0.693343168		0.305255968	0.223602065	0.356052898	0.309446494	0.144089187	
YNL221C	1	0.766012676	0.924643764	0.664812372	0.919764177	0.842898112	0.666889951		0.263681626										1	0.578541		0.689574	0.398574	0.219891408	0.067461291	0.097426198	
YNR052C	1		0.642059368	0.46080117		0.289574	0.326874		0.132587	1	0.552075427		0.225398394	0.21797598	0.284121191	0.237094126	0.196127571		1	0.495209339		0.324347118	0.163180928	0.299012087	0.148515596	0.116756715	
YAR008W	1	0.789086708	0.689896398	0.611092038			0.128692072		0.080646548										1	0.59874		0.322960954	0.270858333		0.184901024	0.065429274	
YLR375W	1	0.843721082	0.88400736		0.325515511	0.353225017	0.179049406	0.28516398	0.269791263	1	0.792056519	0.45029679							1	0.5966389	0.410071782	0.216856058	0.217195451		0.132750515	0.032684028	
YKL205W																			1	0.450634551		0.354847518		0.28150211	0.230968621	0.133907489	
YDL048C	1		0.736055216	0.81611288		0.64125374	0.361274728	0.412474953	0.17309674	1	0.944817459	0.956796716	0.192723605		0.348632907	0.074781108	0.33312991		1	0.517902547							
YMR059W	1	0.781180878	0.959091696	0.733281415			0.57890536	0.320995626	0.330253342	1	0.852988042	0.31646847							1	0.838764972	0.436140476	0.475122192	0.307409609	0.179950947	0.108672087	0.053150642	
YDR463W										1	0.763451699	0.239410529	0.164691873		0.341859867	0.481627573	0.348902497		1	0.399437979		0.19628676	0.127560195		0.13644466	0.107452678	
YPL083C	1	0.71484764		0.758865928	0.583167358	0.32246877	0.264354366	0.445904342	0.210830231	1		0.596422996	0.358321583						1	0.752914903	0.553518623	0.490795298	0.448181812	0.440386689	0.278455696	0.267291271	0.257746577
YOL102C	1	0.811739286	0.535025413	0.562367832		0.593903899	0.482981007	0.285672313	0.031237787	1	1.00195786			0.893119783			0.228479738		1	0.746531017		0.258913582		0.233616378	0.181936726	0.111965901	
YLR105C	1		0.601826715				0.275069642	0.13333548		1									1	0.541068316		0.309164543		0.141450977	0.077638888	0.05093236	
YJL087C										1	0.911474885	0.617599305	0.362310876			0.301496809			1	0.570237306	0.304042559	0.354424618	0.258681476	0.218663374	0.11481604	0.04511072	
YHR006W	1		0.859035202	1.033717112			0.685700758	0.871923029	0.462398333	1	0.90468895	0.736280715			0.680008449	0.656103467	0.59368183		1	0.657756625		0.526387	0.498574	0.442255223	0.260478737	0.242601908	
YMR287C	1		0.327441029				0.445584013	0.521122944	0.291459249										1	0.613013174		0.340749751	0.242210518	0.424651309	0.048160485	0.079786989	
YPL029W										1	0.579152528	0.274678252	0.044253846			0.159071442			1	0.347277857		0.193266646	0.050881734	0.242581913	0.132954416		
YBR120C	1			0.504989995	0.828431482	0.296860109		0.239104065		1	1.045692133				0.402681769				1	0.735281739	0.410227086	0.639147851	0.369382524	0.51015807	0.341980419	0.396283915	
YGR222W	1	0.35687422	0.613547941		0.657373205	0.485648593	0.342738112		0.376019167	1	0.637381043	0.390254593	0.324400558		0.474151532		0.446502039		1	0.562280954		0.335410874	0.270526805	0.231372452	0.295518114	0.069709201	
YMR023C	1	0.633561814		0.856903917	0.508409271	0.342653632	0.04679469	0.063566769	0.186716582										1	0.655090644	0.419009371	0.441661636	0.327207708		0.177916997		
YER165W	1	0.569233931	0.669118355	0.535373126	0.387568287	0.124965188	0.181927247	0.114323397	0.061577872	1	0.906765332	0.446147206	0.570879643	0.492442531	0.45569298	0.322117518	0.275406116		1	0.824193981	0.359066258	0.366884184	0.259368148	0.353943897	0.187771698	0.159375484	0.150077086
YDR054C	1	0.56632524		0.42464929	0.567722581	0.145562759	0.096284287	0.2520425	0.16541089	1	0.944451371		0.383388821		0.346434451	0.28133906	0.20686789		1	0.588552856		0.344208056	0.231524574	0.28093192	0.112869335	0.16909575	0.224452982
YDL132W	1		0.880732511	0.833719139	0.822956979	0.707617411	0.460518157	0.408355668	0.358099012	1	1.085506935		1.029024484	0.877701526		0.949832648	0.958966333		1	0.978821985		0.667681977		0.550808605	0.391611988	0.464792675	
YJR086W	1	0.757195678	0.460320215	0.506084424		0.413337611	0.282678358	0.168855889	0.09429275										1	0.721880561	0.525927267	0.597844537	0.483253953	0.422156579	0.229420265	0.243392585	
YHR005C	1	0.811815778	0.694820085	0.517273811	0.716475544	0.214005205	0.26568576			1	0.801297362		0.139862694	0.079434113	0.139537893	0.28496461	0.233321108		1	0.574005682	0.425872	0.445879	0.356987	0.189092278	0.045850174	0.070934565	
YOR212W	1		0.386653562	0.346811821	0.260158907	0.390600611	0.096829404		0.092641444	1	0.342166846			0.118564457	0.013863381	0.217094685	0.046486218	0.177910613	1	0.434498031	0.215025828	0.376395458	0.229333473	0.133108495	0.042376627		0.254025789
YHR172W	1	1.146291208	0.628782232	1.095828029			0.127185046	0.36367643	0.035213537										1	0.771884156		0.499735335		0.75328176	0.334139805	0.410866659	0.295022083
YMR260C	1	0.81153249	0.482877232	0.472100917		0.664091344	0.187302055	0.072149509	0.080601471										1		0.758647815		0.23398713	0.418447919	0.08345735	0.154494009	
YEL034W	1	0.436132286	0.970929393	0.71186026	0.24199656	0.187976445	0.0711416	0.113239523	0.094528354	1	1.111258338	0.539743793	1.043971055	0.453654385	0.637677168	0.186020813	0.14771103	0.182164849	1		0.529485345	0.460695098	0.431861318	0.231537882	0.043179279	0.072679755	0.092422951
YJR047C	1	0.641172583	0.609885775	0.69885454	0.483531333	0.145827024	0.14892285	0.058536236	0.105528267	1	1.017166774	0.514183382	0.596771324	0.334221635	0.373953794	0.169132019	0.131363031	0.132760162	1		0.65563975	0.47296736	0.514653243	0.402692958	0.206885914	0.206885914	0.207906443
YPL237W	1	0.778112443	0.757171268	0.449552516	0.278648822	0.124858792	0.247657922	0.082664202	0.094814034	1	0.750018957	0.378315953	0.227407924	0.234672615	0.136891069	0.242146723	0.163625254		1	0.787543137	0.334708927	0.351497151	0.191544731	0.251087983	0.169862796	0.158774565	
YJR007W	1	0.606424827	0.37478116	0.341447713	0.23268669	0.324873378	0.078225396	0.038875545	0.084191985	1	0.790483013	0.288299849	0.157377309	0.064375835	0.076754418		0.034257592	0.124487523	1	0.73363348	0.329044556	0.279729169	0.229374609	0.397615956	0.194333757	0.124745356	
YER025W	1	0.638422988	0.487661775	0.405625914	0.158111222	0.091892066	0.117170192	0.033798943	0.063447186	1	0.714669037	0.432937089	0.308871367		0.270920453				1	0.538771882	0.271339485	0.183914467	0.123552286	0.120332703	0.048707843	0.042282889	0.116795016
YOR260W	1	0.667539361	0.545759077	0.504888208	0.250229795	0.223894311	0.152151448		0.109883165	1	0.755960991	0.266118188	0.183393233		0.215334968	0.211769257	0.241235025		1	0.664374732	0.323514692	0.289079068	0.253095441	0.127639417	0.073416288	0.087332022	0.299015748
YGR083C	1	0.849728373		0.676276686	0.796602189	0.513412032	0.343041154		0.065779083	1	0.84498645								1	0.263349623	0.091219225	0.069174262	0.024223952	0.021857211	0.020181751		0.119865861
YDR211W	1	0.755100541	0.786240985	0.615896345	0.556084575		0.230825131	0.150739318	0.221726413	1	0.850430232	0.293758484	0.231789944	0.18075321	0.212415775	0.132035194	0.148476169		1	0.741030409	0.201610423	0.221068667	0.115675152	0.178249578	0.091816629	0.111864386	0.202174759
YLR291C										1	0.755765653								1	0.632047598	0.233842896	0.238003668	0.210471673	0.164832731	0.297261808	0.214839755	0.286366432
YKR026C	1	0.742190265	0.657376074	0.161615218	0.335904382		0.252458956		0.033022389	1	0.922879964	0.270611454							1	0.602682108	0.270690634	0.293810452	0.242503158	0.015250434	0.076688976		0.044888012
YNL244C	1	0.929197172	0.572675023	0.493926	0.631915863		0.171512544	0.136272634	0.185787163	1	0.748325492	0.489322415	0.361444478	0.254194562	0.192824152	0.096687618	0.116117971	0.173637985	1	0.630459673	0.449186021	0.4348452	0.284239402	0.261304422	0.164054569	0.102102386	0.199422085
YDR429C	1	0.629453784	0.427426102	0.416360619	0.320358701	0.269969258	0.151537146	0.213922564	0.227522911	1	0.666896652	0.358981909	0.123954531	0.095356652	0.075959071	0.044050417	0.070072496		1	0.622577296	0.258228369	0.14788659	0.062746848	0.085037393	0.058659733	0.052770879	0.075231462
YMR146C	1	0.748816599	0.544976975	0.374933895	0.592709905		0.277851153	0.198827439	0.169431004	1	0.92299128	0.395788858	0.440013253	0.209323615	0.140047713	0.062022185	0.056181838	0.123350681	1	0.62958475	0.267490581	0.258332483	0.13302787	0.104639856	0.064739018	0.026329393	0.100592308
YMR309C	1	0.903688754	0.403480659		0.384175673		0.220747171	0.290419378	0.27470288	1	0.756024337		0.207333361	0.205204868					1	0.612936724	0.392473925	0.438870314	0.330699897	0.29893062	0.10941529	0.119422774	0.122409154
YNL062C	1		0.816340168		0.50890242	0.323135585	0.270452742		0.281034164	1	0.878629163	0.313434862	0.229941881	0.301182882	0.075289181		0.314260755		1	0.712608238		0.50546519		0.460010763	0.1603345	0.107205867	
YBR079C	1	0.496660581	0.556544343		0.452767828	0.415002586	0.254525931	0.202663204	0.244844228	1	1.15983535	0.563877858	0.71532405	0.512679343		0.314805407	0.376309388	0.446616654									
YOR361C	1	0.910295823	0.565230663				0.356189458	0.39274195	0.30000868	1	0.825417802	0.43899785	0.412170079	0.303382771	0.374706631	0.223190417	0.31245821	0.306079031	1	0.559326185	0.344956456	0.379264214	0.249036678	0.344956456	0.180210264	0.1809434	0.258108219
YKR059W	1	0.537424913	0.515898465	0.56977502	0.415019227	0.202639148	0.153213811	0.130483953	0.107423753	1	0.956405294	0.443063595	0.642724767	0.412501139	0.56283932	0.265268286	0.236429107		1	1.051416207		0.380756311	0.343169295	0.388583975	0.217432058	0.242461392	0.172985904
YJL138C	1		0.565763538	0.440936043	0.442499348	0.168888169	0.142937373	0.158806296	0.082398153	1	1.11519242	0.443468742	0.669295069	0.344112223	0.559211339	0.309167068	0.281270155	0.350713909	1	0.940779249	0.411963427	0.59515293	0.404777258	0.510081314	0.310895	0.347366085	0.21596736
YPR163C	1	0.479538129	0.384840313	0.274843883	0.114900824	0.050177176	0.020311669	0.010694687	0.027327196	1	0.820376472	0.345199984	0.280911384	0.125966749	0.075671947	0.022949819	0.029715443	0.050899403	1	0.842141583	0.372075296	0.331532873	0.109264226	0.082735631	0.039468794	0.027854546	0.07571066
YOL139C	1	0.794664341		0.479021146		0.267929099	0.411152055	0.265274245	0.116556759	1	0.898101521	0.399187635	0.357865712	0.18160675	0.137060325	0.08443546	0.094115127	0.175074782	1	0.736845483	0.42374172	0.400009051	0.310671149	0.09300126	0.047638536	0.047788633	0.087768588
YOR276W	1	0.517203851	0.473966978	0.495652096	0.302288712		0.100682766	0.032291528	0.049804254	1	0.796341324	0.716425517	0.496988607	0.555807361	0.28775312	0.121267386	0.106724796	0.19564023	1	1.081475912	0.763065881	0.703889216	0.436775659	0.328997248	0.116515746	0.080471284	0.119694688
YGL049C										1	1.009181318	0.40232652	0.46231984	0.436465565	0.284052234	0.23075572	0.168243813		1	0.669529082		0.297310821		0.173085439	0.095991626	0.051783031	
YGR162W	1	0.602544487	0.551749267	0.422419683	0.355175763		0.087531633	0.228191687	0.124120631	1	0.864819362	0.336550361	0.242686502	0.180338495	0.137068399	0.103979414	0.115719792		1	0.609957286	0.219854975	0.144388461	0.068298914	0.089251945	0.050189251	0.042607016	0.128689216
YPR041W	1	0.786697609	0.432883671	0.559801121	0.459240634		0.21834427	0.241702437	0.286357647	1	0.669579363	0.198431059	0.118359051	0.098017432	0.134548843	0.157973762	0.186522849	0.237906921	1	0.432697558	0.115640093	0.093789832	0.059274698	0.095554627	0.082896171	0.078189994	0.160320941
YBR118W	1	0.755479347	0.59786298	0.70432105	0.609602226	0.657077835	0.438570926	0.280829471	0.303170124	1	0.870746036	0.845151949	0.618466909	0.838144511		0.506046704	0.714509972	0.699788632	1					0.763757573			
YPR080W	1			0.788169708	0.772999366	0.738897142	0.673728891	0.774073225	0.286797025	1	0.608377628	0.608377628	0.510439968	0.820937206	0.843445677	0.418559711	0.631161667	0.38324737	1					0.829726956			0.156951544
YAL003W																			1	1.094097172		0.949573308		0.616751323	0.459523286	0.384491545	0.123254774
YKL081W	1	0.773423862	0.557122357	0.698630193	0.627009756	0.200234864	0.127790853	0.043374204	0.042230386	1	0.897510003	0.554390869	0.539441971	0.435482875	0.411952016	0.239729708	0.152086677	0.15608386	1	0.7433922	0.567390761	0.745469099	0.471731205	0.395659218	0.198156618	0.139153255	0.083441704
YPL048W	1	0.671025802	0.678654301	0.878391374	0.580005424	0.382595188	0.363858211	0.114358537	0.156225011	1	0.880689995	0.668168814	0.802984542	0.728410595	0.728410595	0.425702437	0.356689869		1	0.754149901	0.546276714	0.559854409	0.558240376	0.617037329	0.278450574	0.340510535	0.18343927
YKR084C	1		0.481223678		0.360839018		0.339637502	0.093259832	0.237737013	1	0.774752526	0.373069036	0.318421812		0.199792003	0.197972285			1	0.645168103	0.223185643	0.294067561	0.155386345	0.261107146	0.096605331	0.019157575	0.112057118
YDR385W	1	0.778889495	0.762252909	0.64621692	0.682322286	0.423305297	0.460020104	0.29079685	0.170440078	1	0.692068077	0.747606492	0.548170406	0.708135515	0.763895948	0.356349119	0.468017729	0.304761742	1	0.904940609			0.938953441	0.486813192	0.623745472	0.548960704	0.091930841
YOR133W	1	0.828923054	0.982780691	0.755192592	0.930288092	0.781362924	0.499881716	0.264572606	0.192380057	1	0.866325814	0.769767856		0.763372323	0.655986899	0.447936022	0.516326559	0.330958718	1	1.049200463	0.94188187			0.694128388	0.663358915	0.610496707	0.117373582
YLR249W	1	0.759709944	0.983448385	0.863495405	0.723574431	0.570174937	0.390041696	0.414488653	0.28147985	1	0.962868382	0.659893183	0.716770555	0.636474728	0.642250448	0.353618145	0.571077336	0.419368524	1		0.71651996	0.573534764	0.652132247	0.730136424	0.376677024	0.337634441	0.145487467
YBR143C	1	0.911559015	0.631136535	0.600690194	0.400126796	0.485456342	0.262109692		0.271997356	1	0.74296247	0.202087826	0.126118267		0.073434236	0.040749894	0.046216199	0.099076937	1	0.538475832	0.312173939	0.282158564	0.239530002	0.059427547	0.032357892	0.025785588	0.078845192
YDR172W	1	0.578913066	0.365117502	0.424314665	0.333165745		0.286161606	0.386637899	0.115842368	1	0.615099334	0.372995387	0.268218097	0.252955972	0.332044928	0.192434868	0.224286984		1	1.067284893	0.342117994	0.425422913	0.207663574	0.26742799	0.226382563	0.193853365	
YPL220W	1	1.037109241		0.950264301	0.643695621	0.442919534	0.412883185	0.345537027	0.21759184	1	0.943518599	0.939584559	0.470552582	0.824826427	0.420401333	0.198650418	0.17583136	0.172612594	1	0.858621382		0.989295429	0.582663469	0.365317303	0.17530577	0.122766219	0.069831429
YGL135W	1	0.883461639	0.497063568	0.631716258	0.498794009	0.248884721	0.245097456	0.103121545	0.072772797	1	1.075874119	0.935951704	0.469390661	0.759814631	0.399477625	0.150389501	0.191284579	0.196524123	1		0.736595906			0.431207709	0.359168916	0.40253859	0.074236906
YDR418W	1	0.664694061		0.431601322	0.560223543	0.307891323	0.310910281	0.084056256	0.117743951	1	0.846727665	0.977296184	0.689892506	0.758482886	0.543073151	0.219129575	0.213029142	0.219284264	1						0.192181422	0.356348047	0.084690819
YLR029C	1		0.46990391	0.487535196	0.660926499	0.190617539	0.190883736	0.06577796	0.04506802	1	0.924548654	0.614987305	0.472884254	0.54191878	0.32839971	0.093750334	0.097521139	0.120076679	1	1.083941421	0.881787948			0.374184075	0.306647149	0.203140085	0.120254365
YGR148C	1	0.658587622	0.644991247	0.415173077	0.576663533	0.301256834	0.349516741	0.260893892	0.122831844	1	0.623484112	0.557843655	0.468800371	0.550138705	0.465549611	0.20021353	0.208792715	0.189315776	1	0.952558932	0.608552737	0.826160594	0.553271647	0.502648879	0.357417871	0.241900272	0.104350455
YGL147C	1	0.787127045	0.840351305	0.728583438	0.662730996	0.354797994	0.301162585	0.100234096	0.111114739	1	1.037900449	0.862191005	0.408601446		0.346246534	0.134722411	0.18486207		1	0.86270771	0.706149695		0.843729613	0.397828356	0.272665585	0.330433844	0.139377849
YGL031C	1	0.581296465	0.61455937	0.44187955	0.522596277	0.315348132	0.294296371	0.157406697	0.085364903	1	0.673188312	0.796212101	0.454873853	0.79123897	0.55112277	0.263825689	0.226180357	0.193427108	1	0.880356633	0.527139681		0.435656305	0.398243873	0.277391684	0.22062802	0.096881252
YDL184C	1	0.757424468		0.762705233	0.659144379	0.326393692	0.419409896	0.488795925	0.207354434										1	0.677518005	0.504370851	0.399073706	0.393545981	0.419035514	0.172330368	0.218776098	0.29148589
YLR340W	1	0.490234577	0.64593848	0.542205519	0.619142181	0.306348249	0.215485659	0.212797625	0.139656169	1	0.712556057	0.773422423	0.845326482	0.803538777		0.309043766		0.22675446	1			0.532303914	0.483961426	0.302625062	0.185001207	0.196446037	0.02473252
YMR242C	1	0.769688898	0.592340788	0.362276899	0.407488501	0.271714657	0.213005397		0.036750885	1	1.02352773	0.818478176	0.70396819	0.435478204	0.478676893	0.09929252	0.132426748	0.148968626	1	0.916581509		0.334521	0.353321	0.316987	0.02023985	0.03141694	0.06951389
YOR063W	1	0.569904376	0.39503042	0.20572401	0.191976105	0.102507793	0.072586712	0.021001045	0.039627045	1	0.920012069	0.497512615	0.213062781	0.160149062	0.124384365	0.049387748	0.051690403	0.082892248	1	0.756045325		0.143748307	0.133309607	0.066491727	0.041250692	0.063922933	0.024446052
YKR094C										1	0.646487893	0.581013417	0.567382666	0.594139153	0.568175614	0.251406784	0.255874914	0.163036724	1	0.822667986		0.555167712	0.409579505	0.482624241	0.318198465	0.306748428	0.222834564
YGR085C	1	0.874547685	0.607302729	0.735741047		0.218923684	0.187215718		0.125327429	1	0.859744515	0.556721616	0.564159748	0.462572309	0.409234084	0.179453009	0.141668478	0.178817083	1					0.252862323	0.08825316	0.110105282	0.031239854
YEL054C	1	0.556170357	0.572250632	0.617720182	0.745710345	0.386279545	0.156771316	0.296448434	0.08508746	1	0.800321916	0.822927733	0.461276059		0.379239535	0.210200262	0.165277463	0.17002975	1	0.68436453			0.612180777	0.4966325	0.333474685	0.304458403	0.205464782
YMR121C	1	0.683674089	0.668124153	0.398171197	0.428228907	0.187591587	0.129998651	0.095476747	0.087225303	1	0.562331629	0.835662704	0.45420095	0.445126428	0.280465517	0.106281593	0.10486762	0.08288341	1		0.602937359	0.489587752	0.389844293	0.337372746	0.173962586	0.137806365	0.126030826
YLL045C	1	0.704966357	0.540441461	0.598240012	0.569005593	0.274398074	0.274781899	0.0836475	0.089559925	1	0.656286906	0.59533482	0.58996937	0.706535092	0.427242469	0.24317328	0.217811445	0.190322461	1			0.776534715	0.458949687	0.54051587	0.337279816	0.224611933	0.072467136
YLR325C	1	0.668020038	0.436335213	0.38624606					0.101990953	1		0.638768176	0.620382646	0.384317676		0.129742026	0.163948797	0.14037776	1	0.61046884	0.307555517	0.250625192	0.239822757	0.255044328	0.061585723	0.100698464	0.067502712
YDR382W	1	0.867243746	0.631621354	0.696697995	0.696697995	0.439494819	0.332303672	0.32519211	0.14685856	1	0.682921936	0.844296461	0.709559034	0.668814983	0.570672286	0.164126592	0.143964468	0.066799916	1			0.842238234	0.598113644	0.374692168	0.202836535	0.233711482	0.073698799
YDR471W	1	0.805752538	0.601077736	0.596894023	0.72068596	0.494230949	0.403395073	0.086061769	0.134735194	1	0.69774506	0.461901624	0.381361234	0.395050469	0.28533389	0.141295348	0.143362982	0.129473791	1	0.525578478	0.658099472	0.375068888	0.256020817	0.121405666	0.162064947	0.171659968	0.09398347
YPR102C	1	0.752189802	0.760609624	0.36056918	0.530315826	0.275265273	0.193138554		0.049948302	1	1.125150107	0.64683642	0.563783034	0.498939533	0.402844782	0.154364258	0.146870345		1	0.602901731		0.533417699	0.337517096	0.235886493	0.133260354	0.106555621	0.08024164
YHL033C	1	0.518495331	0.613680926	0.507769379	0.386585449	0.19479892	0.19357072	0.062634271	0.088359632	1	0.772014964	0.530013904	0.460364853	0.438110205	0.407996093	0.201048184	0.184888033	0.141867666	1		0.60792048	0.785745958	0.587137376	0.431617909	0.172764997	0.206159168	0.115250041
YKL180W	1		0.62385796	0.534686366	0.581636633	0.229323268	0.217215598	0.052528427	0.068196045	1	0.874942902		0.606951794	0.719458915	0.54399681	0.283811378	0.185234271	0.18615272	1	0.71328246		0.689350164	0.511519368	0.460030008	0.220430127	0.201854445	0.080548375
YFR031C-A	1	0.84736795	0.590655356	0.576009474	0.482100461	0.259569466	0.231613803	0.163753499	0.111891248	1	0.756847677	0.676959522	0.497913194	0.537692646	0.398033004	0.215892471	0.218964479	0.155811406	1	0.93275896	0.789182154	0.817156908	0.5726074	0.480852453	0.406532437	0.31585201	0.091689511
YPL131W	1	0.714183157	1.023914618	0.844546192	0.701376839	0.403875557	0.175054455		0.057702756	1	1.023546211	0.676855002	0.530184489	0.514906108	0.348035259	0.144181933	0.124866549	0.097818739	1	0.750561804	0.632583349		0.480259233	0.311356962	0.179227674	0.097709022	0.043652846
YOL039W	1	0.706284251		0.554306231	0.505242918	0.275555955	0.316284036	0.056117613	0.091142284	1	0.700485444		0.516039014	0.554803706	0.478634419	0.196558701	0.16899024	0.073050227	1	0.881866378		0.841177001	0.455245249	0.31120375	0.238365483	0.15292113	0.070172219
YKL006W	1	0.696111172	0.46402842	0.581713375	0.547379853	0.312492312	0.238304899	0.091596948	0.0806847	1	0.869919834	1.010551573	0.45395656	0.581635138	0.397322482	0.135886034	0.143860826	0.132301088	1	1.152857976	0.531357331	0.627332328	0.582626893	0.231277385	0.244334021	0.252904718	0.146340166
YGL030W	1	0.595031642		0.638402321	0.535360082	0.424009203	0.266861132	0.286677877	0.274623396	1	0.876215284	0.667311622		0.398743519	0.185377415	0.177473226	0.160979591	0.257766599	1	0.777640549	0.777640549	0.816645363	0.5364369	0.396397907	0.270476191	0.266657455	
YIL018W	1	0.554374557	0.501111087	0.573618566	0.338104672	0.1396274	0.168910141	0.073539623	0.062086494	1	1.130016666	0.732460948	0.522613539	0.779394518	0.475138967	0.246603793	0.237692691	0.249058323	1	0.819660023	0.651032902	0.846897009	0.586462058	0.401619078	0.337974253	0.299669232	0.092678621
YHL001W	1	0.61641997	0.596299016	0.796574785	0.705776494	0.197486115	0.182559949	0.096764499	0.073363755	1	0.804876857	0.766185323	0.442424605	0.585974087	0.34750074	0.150757874	0.146525431	0.142295988	1	1.149138682			0.833864639	0.503309884	0.410340315	0.347810255	0.202632119
YJL177W	1	0.958594772	1.06452647	0.96802232	0.711905014	0.343951847	0.34615558	0.139551368	0.110816418	1	0.893280221	0.588138462	0.627178493	0.514618802	0.46658677	0.227028332	0.200836076	0.212106999	1	0.834410741	0.513853491	0.70688904	0.52510362	0.564267521	0.31762139	0.260498661	0.141073438
YLR061W										1	0.775884661	0.580773082	0.528334243	0.513716019	0.479905354	0.341347527	0.266658667	0.442035394	1	0.640594573	0.372799875	0.435742338	0.320890786	0.36530642	0.314209886	0.229657936	0.354717421
YDL081C	1	0.778570386		0.455264841	0.428093178	0.441163238	0.176465386	0.138296194	0.123279023	1		0.60628339	0.373043116	0.592088868	0.3961499	0.10354598	0.129029378	0.138810995	1	0.83691623	0.512949197	0.785026269	0.386930026	0.343825084	0.201508974	0.307846193	0.143420902
YOL120C	1	0.633804165	0.568092229	0.678125687	0.431796705	0.557494674	0.271042695	0.247909359	0.11146133	1	0.763266386	0.69290351	0.536647526	0.6147162	0.466493118	0.279753338	0.307468152		1	0.935467229		0.498091941	0.38782995	0.389456364	0.293948015	0.268785494	0.127835446
YBL027W	1	0.712901285	0.727998301	1.003491153	0.641950664	0.442867542	0.309327133	0.169121494	0.132439427	1	0.648634086	1.144770195	0.891298384	0.450574599	0.604806535	0.362324868	0.201267562	0.289087631	1	1.197420444	0.998954538	1.017940172	0.656548161	0.725082597	0.534016447	0.412715092	0.153518073
YOL127W	1	0.619599166	0.507544544	0.48287849				0.222773727	0.296147459																		
YBR191W	1	0.561741585	0.697903796	0.412425009	0.481401892	0.269957938	0.22762122	0.123659164	0.068241614	1	0.7858772	0.628204352	0.688074378	0.565505176	0.56155248	0.293613837	0.253649755	0.188696055	1	0.972557248	1.125505299	1.093869645	0.427243636	0.436296006	0.376710154	0.237100013	0.09485057
YBR031W	1	0.60616211	0.420367851	0.270409904	0.209901913		0.128816592	0.074978813	0.048332526	1	0.813180051	0.354115275	0.164174842	0.085888181	0.062555616	0.023750006	0.034529447	0.03756123	1	0.694473879	0.360338863	0.195804503	0.093934599	0.049519654	0.031318638	0.036115841	0.010765198
YNL067W	1	0.601282972		0.533854951	0.381139533	0.335732917			0.067510512	1	0.61777013	0.769297792	0.584272718	0.707641714	0.414801088	0.207538663	0.192202218		1	0.867909298			0.423835209	0.276705276	0.200682796	0.137960339	0.075973773
